Policy ID,Customer ID,Year,Policy Type,Premium,Deductible,Coverage Type,Premium Increase (%),Previous Year Claims,Previous Year Missed Payments,Churn
11508_2020,11508,2020,Health,,1283.0,Basic,12.0,1,0,1
11509_2020,11509,2020,Health,3766.0,4384.0,Premium,5.0,2,2,1
11510_2020,11510,2020,Health,1213.0,799.0,Standard,,0,2,1
11511_2020,11511,2020,Auto,1895.0,2988.0,Standard,5.0,2,1,1
11512_2020,11512,2020,Auto,3599.0,1941.0,Basic,6.0,1,1,1
11513_2020,11513,2020,Home,4198.0,4897.0,Basic,0.0,0,1,0
11514_2020,11514,2020,Auto,4144.0,2503.0,Basic,11.0,1,1,1
11515_2020,11515,2020,Health,3490.0,1882.0,Standard,8.0,2,1,1
11516_2020,11516,2020,Health,2137.0,1118.0,Basic,15.0,2,2,1
11517_2020,11517,2020,Health,1947.0,2898.0,Basic,9.0,2,1,1
11518_2020,11518,2020,Home,1068.0,4456.0,Basic,19.0,2,2,1
11519_2020,11519,2020,Life,3194.0,2444.0,Basic,12.0,0,1,1
11520_2020,11520,2020,Health,2686.0,2406.0,Basic,0.0,2,1,1
11521_2020,11521,2020,Health,3913.0,3833.0,Standard,9.0,1,1,1
11522_2020,11522,2020,Health,2775.0,4035.0,Premium,14.0,1,0,1
11523_2020,11523,2020,Auto,2923.0,3858.0,Basic,11.0,0,1,0
11524_2020,11524,2020,Auto,4425.0,4351.0,Standard,6.0,2,0,1
11525_2020,11525,2020,Health,4991.0,2968.0,Basic,7.0,1,2,1
11526_2020,11526,2020,Life,1354.0,2114.0,Premium,13.0,1,1,1
11527_2020,11527,2020,Health,4874.0,2473.0,,12.0,1,2,1
11528_2020,11528,2020,Life,1274.0,3633.0,Standard,12.0,0,0,1
11529_2020,11529,2020,Health,2468.0,1147.0,Basic,0.0,0,2,1
11530_2020,11530,2020,Health,4252.0,600.0,Standard,17.0,1,2,1
11531_2020,11531,2020,Health,2403.0,1612.0,Standard,15.0,2,2,1
11532_2020,11532,2020,Home,3250.0,3753.0,Basic,5.0,1,1,1
11533_2020,11533,2020,Health,4762.0,3782.0,Standard,7.0,1,0,0
11534_2020,11534,2020,Health,2966.0,915.0,Basic,7.0,2,0,1
11535_2020,11535,2020,Home,,4767.0,Basic,9.0,0,1,0
11536_2020,11536,2020,Health,1743.0,2860.0,Standard,8.0,0,0,1
11537_2020,11537,2020,Auto,3059.0,3135.0,Premium,7.0,1,0,1
11538_2020,11538,2020,Auto,33395.0,2446.0,Standard,6.0,1,0,1
11539_2020,11539,2020,Auto,1063.0,824.0,Basic,8.0,2,0,1
11540_2020,11540,2020,Health,2122.0,4987.0,Basic,0.0,0,1,0
11541_2020,11541,2020,Life,3253.0,3262.0,,11.0,2,0,1
11542_2020,11542,2020,Health,1835.0,4841.0,Basic,10.0,1,0,0
11543_2020,11543,2020,Health,4807.0,1622.0,Basic,12.0,0,1,1
11544_2020,11544,2020,Auto,1740.0,573.0,Basic,2.0,2,2,1
11545_2020,11545,2020,Health,4571.0,,Premium,16.0,1,0,1
11546_2020,11546,2020,Health,2116.0,2958.0,Premium,1.0,0,2,1
11547_2020,11547,2020,Auto,,2262.0,Basic,15.0,2,1,1
11548_2020,11548,2020,Health,3543.0,3736.0,Standard,6.0,1,1,1
11549_2020,11549,2020,Life,1401.0,2234.0,Standard,19.0,0,1,0
11550_2020,11550,2020,Health,4425.0,1304.0,Standard,3.0,0,2,1
11551_2020,11551,2020,Auto,2197.0,2223.0,Basic,5.0,0,1,1
11552_2020,11552,2020,Health,2027.0,3566.0,,,0,2,0
11553_2020,11553,2020,Health,3265.0,1818.0,Standard,18.0,1,2,1
11554_2020,11554,2020,Health,2790.0,1558.0,Basic,6.0,0,1,1
11555_2020,11555,2020,Health,4278.0,3850.0,Standard,1.0,1,2,1
11556_2020,11556,2020,Auto,2545.0,1040.0,Basic,3.0,0,2,1
11557_2020,11557,2020,Auto,3994.0,824.0,Premium,3.0,1,2,1
11558_2020,11558,2020,Life,2858.0,2714.0,Standard,12.0,1,0,1
11559_2020,11559,2020,Life,4995.0,1251.0,Basic,6.0,2,0,1
11560_2020,11560,2020,Health,1036.0,4335.0,Basic,17.0,1,0,1
11561_2020,11561,2020,Health,,-1000.0,Standard,8.0,2,2,1
11562_2020,11562,2020,Auto,1173.0,4636.0,Premium,0.0,0,2,0
11563_2020,11563,2020,Health,2151.0,2317.0,Basic,10.0,2,0,1
11564_2020,11564,2020,Auto,1491.0,694.0,Standard,8.0,2,0,1
11565_2020,11565,2020,Home,2502.0,4412.0,Basic,12.0,0,2,1
11566_2020,11566,2020,Life,3730.0,1888.0,Standard,6.0,1,0,1
11567_2020,11567,2020,Health,4709.0,1112.0,Standard,17.0,1,0,1
11568_2020,11568,2020,Auto,2914.0,3129.0,Premium,12.0,1,2,1
11569_2020,11569,2020,Health,2610.0,1660.0,Basic,6.0,1,0,0
11570_2020,11570,2020,Auto,2041.0,3916.0,Basic,19.0,1,1,1
11571_2020,11571,2020,Health,2856.0,2630.0,Premium,2.0,0,0,0
11572_2020,11572,2020,Auto,4381.0,1082.0,Standard,12.0,0,2,1
11573_2020,11573,2020,Auto,2293.0,2680.0,Premium,12.0,2,2,1
11574_2020,11574,2020,Life,4120.0,1968.0,Premium,7.0,0,0,0
11575_2020,11575,2020,Health,3565.0,3951.0,Basic,,2,2,1
11576_2020,11576,2020,Health,1604.0,-1000.0,Standard,3.0,2,1,1
11577_2020,11577,2020,Home,4692.0,1129.0,Premium,13.0,0,1,1
11578_2020,11578,2020,Health,3720.0,2471.0,Basic,15.0,1,2,1
11579_2020,11579,2020,Life,1160.0,618.0,Standard,17.0,1,0,1
11580_2020,11580,2020,Health,2043.0,2622.0,Basic,12.0,0,2,1
11581_2020,11581,2020,Auto,2489.0,,Standard,1.0,0,1,1
11582_2020,11582,2020,Auto,2723.0,2121.0,Standard,12.0,1,1,1
11583_2020,11583,2020,Home,3693.0,4311.0,Basic,12.0,1,1,1
11584_2020,11584,2020,Health,2024.0,3786.0,Basic,2.0,0,1,0
11585_2020,11585,2020,Health,1165.0,577.0,Basic,0.0,2,0,1
11586_2020,11586,2020,Life,2219.0,4887.0,Basic,0.0,1,2,1
11587_2020,11587,2020,Home,3664.0,1433.0,Standard,16.0,0,2,1
11588_2020,11588,2020,Auto,2143.0,2710.0,Premium,17.0,0,2,1
11589_2020,11589,2020,Auto,2055.0,,Premium,18.0,2,0,1
11590_2020,11590,2020,Auto,4782.0,918.0,Basic,15.0,0,0,1
11591_2020,11591,2020,Auto,4939.0,,Standard,6.0,0,0,0
11592_2020,11592,2020,Health,2585.0,3075.0,Standard,9.0,0,2,1
11593_2020,11593,2020,Health,4288.0,4149.0,Standard,4.0,2,2,1
11594_2020,11594,2020,Home,4099.0,4141.0,Basic,7.0,1,1,1
11595_2020,11595,2020,Auto,3366.0,3732.0,Basic,3.0,1,1,1
11596_2020,11596,2020,Health,3328.0,3237.0,Basic,19.0,1,2,1
11597_2020,11597,2020,Health,3799.0,3326.0,Basic,7.0,2,2,1
11598_2020,11598,2020,Health,2130.0,2505.0,Basic,14.0,1,1,1
11599_2020,11599,2020,Health,,3187.0,Standard,,1,0,0
11600_2020,11600,2020,Life,4343.0,4722.0,Basic,7.0,2,0,1
11601_2020,11601,2020,Health,4447.0,1774.0,Premium,3.0,0,0,0
11602_2020,11602,2020,Auto,3187.0,3911.0,Standard,10.0,2,0,1
11603_2020,11603,2020,Life,4229.0,3960.0,Standard,6.0,2,2,1
11604_2020,11604,2020,Home,3185.0,,Standard,9.0,1,0,1
11605_2020,11605,2020,Health,4645.0,4887.0,Standard,13.0,2,0,1
11606_2020,11606,2020,Auto,2542.0,2631.0,Basic,6.0,2,1,1
11607_2020,11607,2020,Home,2006.0,2907.0,Basic,4.0,0,0,0
11608_2020,11608,2020,Home,2662.0,1042.0,Basic,9.0,0,1,0
11609_2020,11609,2020,Health,4278.0,3866.0,Standard,8.0,0,1,1
11610_2020,11610,2020,Health,2510.0,3373.0,Basic,3.0,2,1,1
11611_2020,11611,2020,Auto,3863.0,3692.0,Premium,5.0,0,1,1
11612_2020,11612,2020,Health,4720.0,720.0,Basic,15.0,0,1,1
11613_2020,11613,2020,Auto,4007.0,4578.0,Basic,1.0,2,1,1
11614_2020,11614,2020,Life,4748.0,4323.0,Premium,1.0,0,1,0
11615_2020,11615,2020,Health,2787.0,1552.0,Standard,18.0,0,0,1
11616_2020,11616,2020,Health,4189.0,694.0,Premium,10.0,0,2,1
11617_2020,11617,2020,Health,1293.0,593.0,Premium,19.0,0,1,1
11618_2020,11618,2020,Health,38525.0,1268.0,,14.0,0,0,0
11619_2020,11619,2020,Health,4868.0,4225.0,Standard,5.0,2,2,1
11620_2020,11620,2020,Health,4096.0,2781.0,Standard,17.0,1,1,1
11621_2020,11621,2020,Auto,4911.0,3164.0,Standard,0.0,0,0,0
11622_2020,11622,2020,Health,1707.0,651.0,Premium,19.0,1,2,1
11623_2020,11623,2020,Life,2773.0,1506.0,Premium,,2,1,1
11624_2020,11624,2020,Life,3203.0,2005.0,Premium,10.0,2,0,1
11625_2020,11625,2020,Life,2337.0,1954.0,Basic,5.0,0,2,1
11626_2020,11626,2020,Health,4457.0,3968.0,Standard,4.0,1,1,1
11627_2020,11627,2020,Auto,2441.0,,Premium,17.0,1,2,1
11628_2020,11628,2020,Health,4801.0,3547.0,Premium,15.0,2,0,1
11629_2020,11629,2020,Auto,3412.0,564.0,Standard,11.0,2,0,1
11630_2020,11630,2020,Health,1679.0,2571.0,Standard,1.0,2,1,1
11631_2020,11631,2020,Auto,3059.0,,Standard,8.0,1,0,1
11632_2020,11632,2020,Life,2924.0,2134.0,,9.0,0,2,1
11633_2020,11633,2020,Health,3587.0,1063.0,Standard,12.0,0,2,1
11634_2020,11634,2020,Auto,2581.0,4322.0,Standard,0.0,1,1,1
11635_2020,11635,2020,Auto,4908.0,3102.0,Basic,17.0,1,1,1
11636_2020,11636,2020,Life,4630.0,2079.0,Basic,11.0,1,0,0
11637_2020,11637,2020,Health,1550.0,1429.0,Standard,8.0,0,2,1
11638_2020,11638,2020,Auto,3208.0,696.0,Basic,11.0,0,2,1
11639_2020,11639,2020,Health,4498.0,,Basic,19.0,0,0,0
11640_2020,11640,2020,Health,2014.0,4526.0,Basic,4.0,2,2,1
11641_2020,11641,2020,Auto,4227.0,3772.0,Basic,7.0,0,2,1
11642_2020,11642,2020,Health,4131.0,1514.0,Standard,17.0,1,2,1
11643_2020,11643,2020,Life,2088.0,4873.0,Premium,13.0,1,1,1
11644_2020,11644,2020,Health,1017.0,816.0,Basic,8.0,1,2,1
11645_2020,11645,2020,Life,2379.0,2237.0,Standard,11.0,0,2,1
11646_2020,11646,2020,Health,4003.0,631.0,Basic,6.0,1,0,1
11647_2020,11647,2020,Auto,4879.0,744.0,Standard,1.0,2,1,1
11648_2020,11648,2020,Auto,2043.0,637.0,Standard,3.0,1,2,1
11649_2020,11649,2020,Auto,3609.0,4042.0,Standard,19.0,0,0,0
11650_2020,11650,2020,Health,3763.0,1760.0,Standard,11.0,2,0,1
11651_2020,11651,2020,Auto,4062.0,4197.0,Premium,13.0,0,1,1
11652_2020,11652,2020,Life,4337.0,2400.0,Basic,13.0,2,0,1
11653_2020,11653,2020,Health,4695.0,4664.0,Basic,6.0,2,2,1
11654_2020,11654,2020,Health,1827.0,3365.0,Basic,5.0,0,0,0
11655_2020,11655,2020,Auto,48911.0,2813.0,Basic,5.0,1,1,0
11656_2020,11656,2020,Health,3584.0,1635.0,Standard,17.0,1,1,1
11657_2020,11657,2020,Health,4639.0,1477.0,,0.0,1,2,1
11658_2020,11658,2020,Auto,,4001.0,Premium,7.0,0,0,0
11659_2020,11659,2020,Auto,3036.0,1060.0,Standard,17.0,0,0,0
11660_2020,11660,2020,Health,1270.0,1234.0,Standard,17.0,2,2,1
11661_2020,11661,2020,Health,2289.0,4989.0,,,2,0,1
11662_2020,11662,2020,Life,4450.0,4325.0,Basic,7.0,0,1,0
11663_2020,11663,2020,Auto,4223.0,4707.0,Basic,7.0,0,1,0
11664_2020,11664,2020,Health,1589.0,3688.0,Basic,1.0,1,1,1
11665_2020,11665,2020,Home,4675.0,719.0,Basic,15.0,1,0,1
11666_2020,11666,2020,Auto,,3005.0,Premium,8.0,2,0,1
11667_2020,11667,2020,Home,1758.0,4973.0,Basic,10.0,1,2,1
11668_2020,11668,2020,Health,3708.0,866.0,Premium,0.0,2,1,1
11669_2020,11669,2020,Life,,682.0,Premium,2.0,0,2,1
11670_2020,11670,2020,Health,1732.0,1225.0,Premium,3.0,2,0,1
11671_2020,11671,2020,Auto,2886.0,774.0,Premium,14.0,2,0,1
11672_2020,11672,2020,Life,3050.0,1837.0,Premium,2.0,1,0,1
11673_2020,11673,2020,Life,1710.0,1901.0,Standard,8.0,1,0,0
11674_2020,11674,2020,Health,3656.0,2568.0,Standard,8.0,1,1,1
11675_2020,11675,2020,Health,4268.0,,Standard,1.0,1,1,1
11676_2020,11676,2020,Health,3722.0,3835.0,Basic,14.0,1,2,1
11677_2020,11677,2020,Health,3756.0,865.0,Premium,14.0,0,0,1
11678_2020,11678,2020,Health,1184.0,3690.0,Premium,5.0,2,0,1
11679_2020,11679,2020,Home,2375.0,2921.0,Basic,13.0,2,0,1
11680_2020,11680,2020,Life,4873.0,4376.0,Standard,18.0,0,0,1
11681_2020,11681,2020,Health,2242.0,2359.0,Premium,3.0,1,1,1
11682_2020,11682,2020,Health,3210.0,506.0,Standard,7.0,0,0,0
11683_2020,11683,2020,Auto,3620.0,4044.0,Standard,3.0,0,2,1
11684_2020,11684,2020,Life,3821.0,,Standard,18.0,1,2,1
11685_2020,11685,2020,Life,3814.0,1698.0,Standard,11.0,0,2,1
11686_2020,11686,2020,Health,3767.0,769.0,Basic,0.0,1,2,1
11687_2020,11687,2020,Health,48079.0,4877.0,,3.0,2,1,1
11688_2020,11688,2020,Health,3256.0,2293.0,Standard,3.0,0,0,0
11689_2020,11689,2020,Auto,2281.0,2556.0,Premium,18.0,1,2,1
11690_2020,11690,2020,Home,2305.0,1786.0,Standard,15.0,0,1,1
11691_2020,11691,2020,Health,1421.0,3720.0,Standard,14.0,2,0,1
11692_2020,11692,2020,Health,1476.0,2780.0,Basic,12.0,2,0,1
11693_2020,11693,2020,Health,4981.0,3924.0,Premium,7.0,0,1,1
11694_2020,11694,2020,Life,1143.0,3059.0,Premium,4.0,1,1,1
11695_2020,11695,2020,Auto,4894.0,1046.0,Basic,5.0,1,1,1
11696_2020,11696,2020,Health,24886.0,1453.0,Standard,15.0,0,2,1
11697_2020,11697,2020,Health,4102.0,2204.0,Standard,0.0,1,1,1
11698_2020,11698,2020,Auto,3741.0,3296.0,Standard,6.0,1,0,0
11699_2020,11699,2020,Health,2248.0,4142.0,Basic,15.0,2,0,1
11700_2020,11700,2020,Home,1918.0,635.0,Basic,19.0,1,2,1
11701_2020,11701,2020,Health,4856.0,3881.0,Premium,11.0,1,1,1
11702_2020,11702,2020,Auto,4025.0,1161.0,Standard,14.0,0,1,1
11703_2020,11703,2020,Auto,3843.0,668.0,Standard,14.0,0,1,1
11704_2020,11704,2020,Auto,4834.0,3105.0,Standard,0.0,1,1,1
11705_2020,11705,2020,Life,1373.0,1365.0,Premium,0.0,2,2,1
11706_2020,11706,2020,Health,4115.0,1671.0,Standard,11.0,2,1,1
11707_2020,11707,2020,Life,4182.0,732.0,Premium,4.0,2,0,1
11708_2020,11708,2020,Health,,812.0,Standard,3.0,0,1,0
11709_2020,11709,2020,Auto,3073.0,2185.0,Basic,13.0,2,0,1
11710_2020,11710,2020,Health,4158.0,3704.0,Standard,1.0,0,2,1
11711_2020,11711,2020,Health,4137.0,754.0,Standard,11.0,0,1,1
11712_2020,11712,2020,Life,4659.0,3930.0,Basic,8.0,0,0,0
11713_2020,11713,2020,Health,2972.0,2978.0,Basic,12.0,1,2,1
11714_2020,11714,2020,Life,4418.0,3081.0,Basic,13.0,1,1,1
11715_2020,11715,2020,Health,4653.0,2509.0,Basic,5.0,1,1,1
11716_2020,11716,2020,Auto,4653.0,1052.0,Basic,15.0,1,2,1
11717_2020,11717,2020,Health,1854.0,589.0,Premium,7.0,1,1,1
11718_2020,11718,2020,Health,2536.0,4273.0,Standard,16.0,2,1,1
11719_2020,11719,2020,Life,1168.0,4591.0,Standard,11.0,2,1,1
11720_2020,11720,2020,Health,3752.0,1014.0,Standard,4.0,1,0,1
11721_2020,11721,2020,Life,2432.0,3537.0,Basic,,0,1,1
11722_2020,11722,2020,Life,3014.0,4893.0,Standard,14.0,1,2,1
11723_2020,11723,2020,Health,4214.0,1278.0,Standard,1.0,0,1,1
11724_2020,11724,2020,Auto,2427.0,4781.0,Basic,10.0,2,2,1
11725_2020,11725,2020,Auto,4020.0,1982.0,Basic,3.0,1,0,1
11726_2020,11726,2020,Health,3428.0,3207.0,Basic,6.0,1,2,1
11727_2020,11727,2020,Life,3730.0,3149.0,Standard,11.0,2,1,1
11728_2020,11728,2020,Health,,1231.0,Premium,5.0,1,1,1
11729_2020,11729,2020,Life,3640.0,936.0,Standard,11.0,0,0,0
11730_2020,11730,2020,Health,4118.0,2392.0,Basic,3.0,1,1,0
11731_2020,11731,2020,Health,4839.0,1228.0,Standard,2.0,1,0,0
11732_2020,11732,2020,Auto,4295.0,3982.0,Standard,14.0,2,1,1
11733_2020,11733,2020,Health,1500.0,4749.0,Standard,9.0,0,1,0
11734_2020,11734,2020,Auto,3119.0,2738.0,Premium,6.0,2,1,1
11735_2020,11735,2020,Auto,1587.0,2500.0,Basic,10.0,2,1,1
11736_2020,11736,2020,Health,3695.0,2038.0,Premium,17.0,2,1,1
11737_2020,11737,2020,Health,4319.0,548.0,Basic,19.0,1,2,1
11738_2020,11738,2020,Health,3488.0,2918.0,Premium,2.0,1,1,1
11739_2020,11739,2020,Health,2874.0,4496.0,Basic,17.0,0,2,1
11740_2020,11740,2020,Home,2122.0,1269.0,Basic,1.0,2,2,1
11741_2020,11741,2020,Health,3138.0,2979.0,Basic,17.0,0,1,1
11742_2020,11742,2020,Health,4073.0,1725.0,Basic,14.0,0,0,0
11743_2020,11743,2020,Health,4139.0,2207.0,Standard,3.0,1,2,1
11744_2020,11744,2020,Health,4705.0,1209.0,Basic,1.0,2,2,1
11745_2020,11745,2020,Health,3490.0,3953.0,Basic,18.0,1,2,1
11746_2020,11746,2020,Health,1515.0,3790.0,Premium,16.0,2,2,1
11747_2020,11747,2020,Health,4985.0,3602.0,Standard,9.0,0,1,1
11748_2020,11748,2020,Life,3148.0,2842.0,Premium,1.0,2,1,1
11749_2020,11749,2020,Life,4601.0,2528.0,Standard,4.0,1,1,0
11750_2020,11750,2020,Home,1285.0,3044.0,Basic,1.0,1,0,1
11751_2020,11751,2020,Health,4001.0,2391.0,Basic,0.0,0,0,0
11752_2020,11752,2020,Auto,2233.0,1623.0,Basic,16.0,1,0,1
11753_2020,11753,2020,Health,,,Basic,10.0,0,1,0
11754_2020,11754,2020,Health,1573.0,3150.0,Basic,2.0,0,2,1
11755_2020,11755,2020,Health,1204.0,1803.0,Premium,15.0,0,1,1
11756_2020,11756,2020,Health,1537.0,1451.0,Basic,8.0,1,2,1
11757_2020,11757,2020,Health,2645.0,4940.0,Standard,8.0,1,1,1
11758_2020,11758,2020,Health,1256.0,2340.0,Basic,13.0,1,2,1
11759_2020,11759,2020,Health,4039.0,3469.0,Standard,4.0,0,2,1
11760_2020,11760,2020,Home,3253.0,913.0,Standard,6.0,2,0,1
11761_2020,11761,2020,Health,1218.0,627.0,Basic,11.0,0,1,1
11762_2020,11762,2020,Auto,2572.0,1169.0,Basic,0.0,1,1,0
11763_2020,11763,2020,Life,3248.0,3278.0,Basic,1.0,2,0,1
11764_2020,11764,2020,Health,2268.0,1546.0,Standard,2.0,1,1,1
11765_2020,11765,2020,Health,4954.0,2628.0,Standard,,0,1,1
11766_2020,11766,2020,Health,2696.0,3257.0,Basic,14.0,2,1,1
11767_2020,11767,2020,Home,,2122.0,Basic,,2,1,1
11768_2020,11768,2020,Health,1603.0,,Premium,8.0,2,1,1
11769_2020,11769,2020,Health,2528.0,4526.0,Standard,,1,2,1
11770_2020,11770,2020,Life,4159.0,4486.0,Standard,7.0,1,1,0
11771_2020,11771,2020,Auto,1074.0,1677.0,Basic,16.0,0,0,1
11772_2020,11772,2020,Auto,4982.0,2441.0,Basic,0.0,0,1,0
11773_2020,11773,2020,Home,1588.0,,Standard,1.0,2,1,1
11774_2020,11774,2020,Auto,3906.0,1741.0,Premium,19.0,2,0,1
11775_2020,11775,2020,Auto,2714.0,2820.0,Premium,,0,1,1
11776_2020,11776,2020,Health,1901.0,1056.0,Basic,11.0,2,1,1
11777_2020,11777,2020,Auto,1658.0,2650.0,Basic,12.0,1,2,1
11778_2020,11778,2020,Auto,2002.0,2480.0,Standard,18.0,2,0,1
11779_2020,11779,2020,Health,3494.0,3094.0,Premium,15.0,2,1,1
11780_2020,11780,2020,Auto,2736.0,2163.0,Basic,3.0,0,1,1
11781_2020,11781,2020,Auto,4053.0,,Standard,16.0,2,1,1
11782_2020,11782,2020,Health,2525.0,2853.0,Standard,16.0,1,1,1
11783_2020,11783,2020,Health,1945.0,4282.0,Standard,17.0,2,2,1
11784_2020,11784,2020,Health,,1292.0,Basic,1.0,0,1,0
11785_2020,11785,2020,Auto,2772.0,1870.0,Standard,8.0,2,1,1
11786_2020,11786,2020,Health,4640.0,4294.0,Premium,0.0,0,2,1
11787_2020,11787,2020,Life,3958.0,1600.0,Standard,,1,2,1
11788_2020,11788,2020,Life,2386.0,1873.0,Premium,,2,1,1
11789_2020,11789,2020,Auto,4356.0,1182.0,Basic,18.0,0,2,1
11790_2020,11790,2020,Health,4134.0,905.0,Premium,19.0,0,0,0
11791_2020,11791,2020,Health,4141.0,,Basic,10.0,2,1,1
11792_2020,11792,2020,Health,3716.0,1694.0,Basic,13.0,2,1,1
11793_2020,11793,2020,Health,1451.0,613.0,Standard,9.0,2,2,1
11794_2020,11794,2020,Health,1150.0,4563.0,,18.0,2,2,1
11795_2020,11795,2020,Health,1015.0,3873.0,Premium,17.0,2,1,1
11796_2020,11796,2020,Health,4634.0,866.0,Standard,17.0,1,0,1
11797_2020,11797,2020,Health,1645.0,3096.0,Premium,13.0,2,0,1
11798_2020,11798,2020,Health,2468.0,2528.0,Basic,5.0,1,2,1
11799_2020,11799,2020,Health,2824.0,692.0,Standard,15.0,0,1,0
11800_2020,11800,2020,Life,31156.0,2365.0,Premium,1.0,0,1,1
11801_2020,11801,2020,Health,4049.0,,Basic,,2,2,1
11802_2020,11802,2020,Auto,1518.0,1161.0,Basic,11.0,2,2,1
11803_2020,11803,2020,Life,21180.0,4811.0,Basic,15.0,1,0,1
11804_2020,11804,2020,Auto,1855.0,3111.0,,16.0,1,1,1
11805_2020,11805,2020,Health,2633.0,2635.0,Standard,8.0,1,2,1
11806_2020,11806,2020,Auto,1643.0,1492.0,,3.0,0,2,1
11807_2020,11807,2020,Auto,1659.0,1292.0,Standard,2.0,2,2,1
11808_2020,11808,2020,Life,4341.0,2205.0,Premium,5.0,2,2,1
11809_2020,11809,2020,Life,3696.0,1725.0,Standard,6.0,2,0,1
11810_2020,11810,2020,Life,1540.0,3123.0,Basic,14.0,0,0,1
11811_2020,11811,2020,Life,3349.0,3082.0,Standard,17.0,2,1,1
11812_2020,11812,2020,Life,2736.0,1276.0,Standard,4.0,2,2,1
11813_2020,11813,2020,Health,2762.0,2745.0,Standard,5.0,0,0,0
11814_2020,11814,2020,Health,2145.0,696.0,Premium,15.0,0,1,1
11815_2020,11815,2020,Health,3604.0,-500.0,Standard,10.0,2,1,1
11816_2020,11816,2020,Auto,33407.0,,Standard,12.0,2,2,1
11817_2020,11817,2020,Health,3956.0,2612.0,Basic,,1,1,0
11818_2020,11818,2020,Home,,3331.0,Standard,6.0,1,0,0
11819_2020,11819,2020,Health,4056.0,4370.0,Standard,11.0,1,2,1
11820_2020,11820,2020,Life,3071.0,2567.0,Premium,18.0,0,1,1
11821_2020,11821,2020,Health,1092.0,2592.0,Standard,13.0,1,2,1
11822_2020,11822,2020,Auto,4750.0,3412.0,Basic,1.0,1,0,1
11823_2020,11823,2020,Health,3870.0,738.0,Premium,8.0,0,0,1
11824_2020,11824,2020,Home,2841.0,4941.0,Standard,18.0,0,2,1
11825_2020,11825,2020,Life,1234.0,4413.0,Basic,13.0,0,2,1
11826_2020,11826,2020,Health,,4392.0,Basic,8.0,2,1,1
11827_2020,11827,2020,Auto,3800.0,2172.0,Premium,4.0,1,1,0
11828_2020,11828,2020,Health,3541.0,,Standard,13.0,1,1,1
11829_2020,11829,2020,Health,,2753.0,Standard,8.0,2,1,1
11830_2020,11830,2020,Home,4137.0,1312.0,Standard,7.0,0,1,0
11831_2020,11831,2020,Health,3649.0,4397.0,Standard,4.0,1,2,1
11832_2020,11832,2020,Life,4754.0,2245.0,,16.0,1,2,1
11833_2020,11833,2020,Auto,4708.0,4340.0,,5.0,1,2,1
11834_2020,11834,2020,Auto,4005.0,1561.0,Standard,1.0,0,2,1
11835_2020,11835,2020,Auto,1653.0,1937.0,,17.0,2,1,1
11836_2020,11836,2020,Auto,4888.0,3835.0,Basic,,1,1,0
11837_2020,11837,2020,Life,4073.0,4402.0,Standard,0.0,0,2,0
11838_2020,11838,2020,Life,2017.0,731.0,Standard,17.0,2,0,1
11839_2020,11839,2020,Health,2147.0,2117.0,Premium,6.0,2,0,1
11840_2020,11840,2020,Auto,2046.0,2594.0,Basic,17.0,1,1,1
11841_2020,11841,2020,Life,1946.0,2315.0,Standard,1.0,0,1,0
11842_2020,11842,2020,Life,2490.0,4261.0,Standard,16.0,0,2,1
11843_2020,11843,2020,Life,3618.0,2990.0,Standard,16.0,2,0,1
11844_2020,11844,2020,Health,4053.0,4024.0,Premium,15.0,1,1,1
11845_2020,11845,2020,Health,3180.0,526.0,Basic,8.0,0,1,1
11846_2020,11846,2020,Life,2627.0,3279.0,Premium,13.0,1,1,1
11847_2020,11847,2020,Health,4977.0,3455.0,Basic,13.0,0,1,1
11848_2020,11848,2020,Health,2172.0,915.0,Basic,16.0,2,1,1
11849_2020,11849,2020,Health,2873.0,994.0,Standard,8.0,0,0,1
11850_2020,11850,2020,Health,1800.0,1017.0,Standard,15.0,0,0,1
11851_2020,11851,2020,Health,1057.0,4437.0,Standard,2.0,1,1,0
11852_2020,11852,2020,Auto,,4686.0,Standard,12.0,1,1,1
11853_2020,11853,2020,Auto,4625.0,3308.0,Premium,13.0,0,0,1
11854_2020,11854,2020,Life,2004.0,2986.0,Basic,2.0,0,2,1
11855_2020,11855,2020,Life,3055.0,4541.0,Standard,12.0,2,1,1
11856_2020,11856,2020,Health,1794.0,4559.0,Premium,17.0,0,0,1
11857_2020,11857,2020,Auto,1900.0,937.0,Basic,18.0,0,2,1
11858_2020,11858,2020,Auto,1263.0,4635.0,Standard,8.0,1,2,1
11859_2020,11859,2020,Health,3151.0,4107.0,Basic,3.0,0,2,1
11860_2020,11860,2020,Health,3803.0,3707.0,Basic,19.0,2,2,1
11861_2020,11861,2020,Auto,,3901.0,Standard,10.0,1,0,0
11862_2020,11862,2020,Health,1375.0,4772.0,Premium,18.0,2,2,1
11863_2020,11863,2020,Life,4175.0,2374.0,,7.0,0,0,0
11864_2020,11864,2020,Health,3974.0,2246.0,Standard,15.0,2,1,1
11865_2020,11865,2020,Auto,2228.0,4054.0,Premium,10.0,1,1,1
11866_2020,11866,2020,Health,4950.0,1778.0,Standard,5.0,2,0,0
11867_2020,11867,2020,Auto,1109.0,1234.0,Basic,16.0,1,2,1
11868_2020,11868,2020,Auto,4058.0,2286.0,Basic,16.0,0,0,1
11869_2020,11869,2020,Auto,4884.0,3143.0,,4.0,2,2,1
